run_id,mode,agent_a,agent_b,test,dimension,2000,5000
1,chaser_chaser,predator_1,predator_0,spccm_score,dy,0.2226,0.1338
1,chaser_chaser,predator_1,predator_0,spccm_pval,dy,0.0,0.0
1,chaser_chaser,predator_1,predator_0,correlation,PCA_1,0.1864,0.0844
1,chaser_chaser,predator_1,predator_0,ccm_score,PCA_1,0.2052,0.1487
1,chaser_chaser,predator_1,predator_0,ccm_pval,PCA_1,0.0,0.0
1,chaser_chaser,predator_1,predator_0,spccm_score,PCA_1,0.181,0.1344
1,chaser_chaser,predator_1,predator_0,spccm_pval,PCA_1,0.0,0.0
1,chaser_chaser,predator_1,predator_0,correlation,PCA_2,0.1872,0.0856
1,chaser_chaser,predator_1,predator_0,ccm_score,PCA_2,0.211,0.1307
1,chaser_chaser,predator_1,predator_0,ccm_pval,PCA_2,0.0,0.0
1,chaser_chaser,predator_1,predator_0,spccm_score,PCA_2,0.1811,0.1086
1,chaser_chaser,predator_1,predator_0,spccm_pval,PCA_2,0.0,0.0
1,chaser_chaser,predator_1,predator_0,correlation,action,-0.0184,-0.0058
1,chaser_chaser,predator_1,predator_0,ccm_score,action,0.3604,0.3267
1,chaser_chaser,predator_1,predator_0,ccm_pval,action,0.0,0.0
1,chaser_chaser,predator_1,predator_0,spccm_score,action,0.3548,0.3289
1,chaser_chaser,predator_1,predator_0,spccm_pval,action,0.0,0.0
2,chaser_chaser,predator_0,predator_1,correlation,x,0.1617,-0.0391
2,chaser_chaser,predator_0,predator_1,ccm_score,x,0.3961,0.3198
2,chaser_chaser,predator_0,predator_1,ccm_pval,x,0.0,0.0
2,chaser_chaser,predator_0,predator_1,spccm_score,x,0.4319,0.3391
2,chaser_chaser,predator_0,predator_1,spccm_pval,x,0.0,0.0
2,chaser_chaser,predator_0,predator_1,correlation,y,0.1998,0.1475
2,chaser_chaser,predator_0,predator_1,ccm_score,y,0.3716,0.3706
2,chaser_chaser,predator_0,predator_1,ccm_pval,y,0.0,0.0
2,chaser_chaser,predator_0,predator_1,spccm_score,y,0.3908,0.3902
2,chaser_chaser,predator_0,predator_1,spccm_pval,y,0.0,0.0
2,chaser_chaser,predator_0,predator_1,correlation,dx,0.0678,0.0504
2,chaser_chaser,predator_0,predator_1,ccm_score,dx,0.2272,0.1393
2,chaser_chaser,predator_0,predator_1,ccm_pval,dx,0.0,0.0
2,chaser_chaser,predator_0,predator_1,spccm_score,dx,0.2137,0.1108
2,chaser_chaser,predator_0,predator_1,spccm_pval,dx,0.0,0.0
2,chaser_chaser,predator_0,predator_1,correlation,dy,0.0406,0.0164
2,chaser_chaser,predator_0,predator_1,ccm_score,dy,0.2265,0.1371
2,chaser_chaser,predator_0,predator_1,ccm_pval,dy,0.0,0.0
2,chaser_chaser,predator_0,predator_1,spccm_score,dy,0.2578,0.1372
2,chaser_chaser,predator_0,predator_1,spccm_pval,dy,0.0,0.0
2,chaser_chaser,predator_0,predator_1,correlation,PCA_1,0.0904,0.144
2,chaser_chaser,predator_0,predator_1,ccm_score,PCA_1,0.1193,0.0504
2,chaser_chaser,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0004
2,chaser_chaser,predator_0,predator_1,spccm_score,PCA_1,0.1255,0.0289
2,chaser_chaser,predator_0,predator_1,spccm_pval,PCA_1,0.0,0.0477
2,chaser_chaser,predator_0,predator_1,correlation,PCA_2,0.088,0.1582
2,chaser_chaser,predator_0,predator_1,ccm_score,PCA_2,0.0993,0.0552
2,chaser_chaser,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0001
2,chaser_chaser,predator_0,predator_1,spccm_score,PCA_2,0.0966,0.0296
2,chaser_chaser,predator_0,predator_1,spccm_pval,PCA_2,0.0,0.0424
2,chaser_chaser,predator_0,predator_1,correlation,action,0.0369,0.0227
2,chaser_chaser,predator_0,predator_1,ccm_score,action,0.3569,0.3433
2,chaser_chaser,predator_0,predator_1,ccm_pval,action,0.0,0.0
2,chaser_chaser,predator_0,predator_1,spccm_score,action,0.3733,0.3545
2,chaser_chaser,predator_0,predator_1,spccm_pval,action,0.0,0.0
2,chaser_chaser,predator_1,predator_0,correlation,x,0.1617,-0.0391
2,chaser_chaser,predator_1,predator_0,ccm_score,x,0.4345,0.3469
2,chaser_chaser,predator_1,predator_0,ccm_pval,x,0.0,0.0
2,chaser_chaser,predator_1,predator_0,spccm_score,x,0.4115,0.3488
2,chaser_chaser,predator_1,predator_0,spccm_pval,x,0.0,0.0
2,chaser_chaser,predator_1,predator_0,correlation,y,0.1998,0.1475
2,chaser_chaser,predator_1,predator_0,ccm_score,y,0.2798,0.3497
2,chaser_chaser,predator_1,predator_0,ccm_pval,y,0.0,0.0
2,chaser_chaser,predator_1,predator_0,spccm_score,y,0.3227,0.3648
2,chaser_chaser,predator_1,predator_0,spccm_pval,y,0.0,0.0
2,chaser_chaser,predator_1,predator_0,correlation,dx,0.0678,0.0504
2,chaser_chaser,predator_1,predator_0,ccm_score,dx,0.2299,0.0969
2,chaser_chaser,predator_1,predator_0,ccm_pval,dx,0.0,0.0
2,chaser_chaser,predator_1,predator_0,spccm_score,dx,0.238,0.1115
2,chaser_chaser,predator_1,predator_0,spccm_pval,dx,0.0,0.0
2,chaser_chaser,predator_1,predator_0,correlation,dy,0.0406,0.0164
2,chaser_chaser,predator_1,predator_0,ccm_score,dy,0.183,0.1078
2,chaser_chaser,predator_1,predator_0,ccm_pval,dy,0.0,0.0
2,chaser_chaser,predator_1,predator_0,spccm_score,dy,0.2164,0.1041
2,chaser_chaser,predator_1,predator_0,spccm_pval,dy,0.0,0.0
2,chaser_chaser,predator_1,predator_0,correlation,PCA_1,0.0904,0.144
2,chaser_chaser,predator_1,predator_0,ccm_score,PCA_1,0.1538,0.147
2,chaser_chaser,predator_1,predator_0,ccm_pval,PCA_1,0.0,0.0
2,chaser_chaser,predator_1,predator_0,spccm_score,PCA_1,0.144,0.1279
2,chaser_chaser,predator_1,predator_0,spccm_pval,PCA_1,0.0,0.0
2,chaser_chaser,predator_1,predator_0,correlation,PCA_2,0.088,0.1582
2,chaser_chaser,predator_1,predator_0,ccm_score,PCA_2,0.1513,0.1295
2,chaser_chaser,predator_1,predator_0,ccm_pval,PCA_2,0.0,0.0
2,chaser_chaser,predator_1,predator_0,spccm_score,PCA_2,0.1429,0.1141
2,chaser_chaser,predator_1,predator_0,spccm_pval,PCA_2,0.0,0.0
2,chaser_chaser,predator_1,predator_0,correlation,action,0.0369,0.0227
2,chaser_chaser,predator_1,predator_0,ccm_score,action,0.3648,0.3426
2,chaser_chaser,predator_1,predator_0,ccm_pval,action,0.0,0.0
2,chaser_chaser,predator_1,predator_0,spccm_score,action,0.3482,0.3476
2,chaser_chaser,predator_1,predator_0,spccm_pval,action,0.0,0.0
