run_id,mode,agent_a,agent_b,test,dimension,2000,5000
2,fixed_follower,predator_0,predator_1,spccm_pval,PCA_2,0.0,0.0
2,fixed_follower,predator_1,predator_0,correlation,x,0.6122,0.6428
2,fixed_follower,predator_1,predator_0,ccm_score,x,0.6285,0.6383
2,fixed_follower,predator_1,predator_0,ccm_pval,x,0.0,0.0
2,fixed_follower,predator_1,predator_0,spccm_score,x,0.6449,0.6776
2,fixed_follower,predator_1,predator_0,spccm_pval,x,0.0,0.0
2,fixed_follower,predator_1,predator_0,correlation,y,0.2199,0.2002
2,fixed_follower,predator_1,predator_0,ccm_score,y,0.3925,0.2873
2,fixed_follower,predator_1,predator_0,ccm_pval,y,0.0,0.0
2,fixed_follower,predator_1,predator_0,spccm_score,y,0.4714,0.2319
2,fixed_follower,predator_1,predator_0,spccm_pval,y,0.0,0.0
2,fixed_follower,predator_1,predator_0,correlation,dx,0.4376,0.3792
2,fixed_follower,predator_1,predator_0,ccm_score,dx,0.5962,0.5349
2,fixed_follower,predator_1,predator_0,ccm_pval,dx,0.0,0.0
2,fixed_follower,predator_1,predator_0,spccm_score,dx,0.6161,0.5431
2,fixed_follower,predator_1,predator_0,spccm_pval,dx,0.0,0.0
2,fixed_follower,predator_1,predator_0,correlation,dy,0.0106,0.0319
2,fixed_follower,predator_1,predator_0,ccm_score,dy,0.2274,0.1313
2,fixed_follower,predator_1,predator_0,ccm_pval,dy,0.0,0.0
2,fixed_follower,predator_1,predator_0,spccm_score,dy,0.2407,0.1381
2,fixed_follower,predator_1,predator_0,spccm_pval,dy,0.0,0.0
2,fixed_follower,predator_1,predator_0,correlation,PCA_1,0.305,0.3808
2,fixed_follower,predator_1,predator_0,ccm_score,PCA_1,0.3785,0.4063
2,fixed_follower,predator_1,predator_0,ccm_pval,PCA_1,0.0,0.0
2,fixed_follower,predator_1,predator_0,spccm_score,PCA_1,0.3812,0.4115
2,fixed_follower,predator_1,predator_0,spccm_pval,PCA_1,0.0,0.0
2,fixed_follower,predator_1,predator_0,correlation,PCA_2,0.3071,0.3858
2,fixed_follower,predator_1,predator_0,ccm_score,PCA_2,0.3674,0.4013
2,fixed_follower,predator_1,predator_0,ccm_pval,PCA_2,0.0,0.0
2,fixed_follower,predator_1,predator_0,spccm_score,PCA_2,0.3692,0.4054
2,fixed_follower,predator_1,predator_0,spccm_pval,PCA_2,0.0,0.0
